Date,Percentage Change,BB Z-Score,RSI,sentiment_number,linear_combination_sentiment
2014-10-06,0.0,-0.782244250979771,45.85007196120696,-0.1176470588235294,0.8883159031564
2014-10-07,-0.008733215958646401,-1.5945427235766283,40.62291997956796,0.0769230769230769,0.08944476387909278
2014-10-08,0.02075952405063286,0.13865165350395867,47.07620200826935,-0.0344827586206896,0.6080212101588095
2014-10-09,0.0021824800937753075,0.34453596435770395,50.18381749206742,0.0,-1.6868397683914333
2014-10-10,-0.0028706593606413477,0.1404259240182844,49.000620048943716,0.0625,3.547427281460768
2014-10-13,-0.009133376080610267,-0.5888534445819749,41.07254698125694,0.2,-0.7153544984901097
2014-10-14,-0.010620158513578892,-1.3599008076931864,40.63669827509256,0.0,2.412835539580804
2014-10-15,-0.012253154430379665,-2.0024605774981756,48.76403671253139,-0.1875,-0.04902411707236501
2014-10-16,-0.013122811019860459,-2.390143485569762,30.893615775463374,0.0967741935483871,-0.9125365406479272
2014-10-17,0.01464778693854596,-1.306711736603714,40.25557206870201,0.4,2.971260448011042
2014-10-20,0.021398628471354986,0.062160045996251405,46.45669905703623,0.088,0.8563390415267025
2014-10-21,0.02716518590286321,1.8424864254931774,60.88683682555815,0.1509433962264151,2.4981905236157123
2014-10-22,0.005074626670492632,1.9976202908206495,60.36216657422305,0.3043478260869565,-0.29002609630739923
2014-10-23,0.017865851400443722,2.4596445432228715,65.81663807426777,0.2857142857142857,0.6576945960191669
2014-10-24,0.003720299461598797,2.1892094582974555,66.60735466453903,-0.1818181818181818,-0.8957657749141443
2014-10-27,-0.0010454286158009252,1.831458032820795,69.7515669418697,-0.125,2.3846768408672703
2014-10-28,0.015507534815835555,2.066419665194792,68.94132870662821,0.0952380952380952,-0.24661169443320982
2014-10-29,0.0056211168375701615,1.921091302566432,69.67622456030324,0.0263157894736842,0.8784079711839582
2014-10-30,-0.0033537638663597713,1.581951526958946,69.3738519830269,0.0689655172413793,1.7123794860939494
2014-10-31,0.009534464118495123,1.638158678407428,75.23109085778296,0.0909090909090909,2.2585817381031412
2014-11-03,0.012962981481481561,1.7425833543603575,82.13642813414907,0.2352941176470588,0.0585230350535213
2014-11-04,-0.00731265068898268,1.3744563054282675,84.22031104105326,0.0,-0.5964271699128129
2014-11-05,0.0023941344823965593,1.2868822142641072,91.6116407715644,0.2222222222222222,2.594613129940749
2014-11-06,-0.0014698144270639535,1.1269801344969324,89.70481715588066,0.1578947368421052,3.3492185231192035
2014-11-07,0.0028519320014332994,1.0816228488074549,88.19157090147463,-0.125,-0.07068037201387883
2014-11-10,-0.0016512246279933862,0.9421075018632812,83.1941493128968,0.0,0.0
2014-11-11,0.007994073178460459,1.0363916430462163,83.78649710105762,0.0,0.0
2014-11-12,0.014129471671726623,1.2936934885902063,83.29874481327795,0.0,0.0
2014-11-13,0.01411235955056167,1.6247418369103614,85.1201400073807,0.0,0.0
2014-11-14,0.012054600248183167,1.9141525373886377,87.57248653086269,0.0,0.0
2014-11-17,-0.0016640567524961458,1.770516759603279,84.10157999910807,0.0,0.0
2014-11-18,0.012983621598098516,1.9765001191144411,85.31710351970982,0.0,0.0
2014-11-19,-0.006928232381326338,1.5925822515407497,82.1756547540795,0.0,0.0
2014-11-20,0.01430191007764714,1.8382095413486454,83.05482153415137,0.0,0.0
2014-11-21,0.0013756598981284895,1.677052165672311,81.2002797875556,0.0,0.0
2014-11-24,0.018545513707001637,1.9987993245269104,89.51924965900359,0.2608695652173913,2.51014339067189
2014-11-25,-0.00868244985288169,1.5314040976217398,82.46652510662506,0.0597014925373134,2.2401832548345677
2014-11-26,0.011904779114026764,1.6748376179585946,85.03399759360721,0.0,2.773314699394424
2014-11-28,-0.0005882352941175562,1.4907582487310291,84.30150028983391,-0.0714285714285714,0.708239938996251
2014-12-01,-0.03245606659379474,0.4456612406473713,67.19954778405254,0.032258064516129,1.4596620249287187
2014-12-02,-0.003823785521856138,0.26900691751607725,63.918679002738244,0.1269841269841269,2.028819256894671
2014-12-03,0.011340862200319268,0.5461794970486619,63.402051109466484,0.0833333333333333,5.12639731892756
2014-12-04,-0.003795411023893802,0.3475498893855507,58.17512364960329,0.1379310344827586,2.959199205146998
2014-12-05,-0.004242774339644595,0.11502680230757964,52.65200277308932,0.1538461538461538,4.386107148591558
2014-12-08,-0.02260867826086954,-0.8618913609859539,45.55121681521163,0.0416666666666666,2.863998235718907
2014-12-09,0.015302499727713581,-0.39517576720444114,46.27278463929999,-0.037037037037037,1.0841359921575298
2014-12-10,-0.01901512393055227,-1.4636923001199802,43.0184818684137,0.1428571428571428,1.9778426580858794
2014-12-11,-0.0029476910124437428,-1.645617576055715,37.0941284826284,0.048780487804878,1.516667959385095
2014-12-12,-0.016932448926739396,-2.171085412540183,33.06533336026801,1.0,1.7545883671345321
2014-12-15,-0.01366991669543649,-2.26092113802035,22.972996993867866,0.15,3.095908701160394
2014-12-16,-0.013674609248601755,-2.2503848656792855,22.447962189963334,0.0285714285714285,3.12146281222987
2014-12-17,0.02491807025761128,-1.314702054254091,27.11219449420841,0.0,-0.9462834698647646
2014-12-18,0.02961336149846039,-0.3763376649693492,36.98176742049443,0.0930232558139534,4.605225154093562
2014-12-19,-0.007723062446106321,-0.5579492958644074,42.214862811490015,0.2857142857142857,3.814160358725152
2014-12-22,0.010377554217011697,-0.1859339101540241,46.13273685466458,0.1111111111111111,4.058663538653126
2014-12-23,-0.003541712350952575,-0.226097602313641,41.90931451062245,0.0526315789473684,3.372678742444543
2014-12-24,-0.00470942771717231,-0.31614929118015506,41.73005067298454,0.5,2.8354652387429953
2014-12-26,0.017676957098884838,0.43322631485673163,47.758540321738046,0.75,0.3588844201341153
2014-12-29,-0.0007017633248840305,0.5688204043426958,53.77311806365636,0.16,2.905743208437496
2014-12-30,-0.012202677123951289,0.058552527691584276,45.93494575815215,0.0666666666666666,1.8884878988997604
2014-12-31,-0.019018841601995407,-0.7544697631287851,46.00508946513086,0.08,1.2468614341928572
2015-01-02,-0.009512547821504347,-1.102024402673403,44.37898708213248,0.0204081632653061,2.870068206884404
2015-01-05,-0.02817160837516486,-2.1112818411385454,41.92949398666652,0.28,2.6641574725963117
2015-01-06,9.413647058820196e-05,-1.8524628945247585,45.092176599639465,0.1304347826086956,2.978351893500199
2015-01-07,0.014022190588703465,-1.1382550013361923,52.490039592625536,0.0638297872340425,2.6672370641970287
